label_a,Lifestyle_(sociology),Entertainment,Music_combined,Video_game_combined,Sport,Vehicle
Lifestyle_(sociology),48.19491662619394,14.78822648534887,4.63260887162052,1.31637526307268,1.86478063785008,2.9980168366520896
Entertainment,14.78822648534887,34.53385543143921,5.40968512222761,1.6285211267605602,0.54233446656953,0.21855269548324
Music_combined,4.63260887162052,5.40968512222761,22.44768900760887,0.27824995952727,0.07689817063299337,0.04603772057633155
Video_game_combined,1.31637526307268,1.6285211267605602,0.27824995952727,12.398312287518209,0.11231180184555,0.09308725918730776
Sport,1.86478063785008,0.54233446656953,0.07689817063299337,0.11231180184555,3.73209082078678,0.31872268091306
Vehicle,2.9980168366520896,0.21855269548324,0.04603772057633155,0.09308725918730776,0.31872268091306,3.03950137607252
