label_a,Lifestyle_(sociology),Entertainment,Music_combined,Video_game_combined,Sport,Vehicle
Lifestyle_(sociology),100.0,30.68420389654014,9.612235471951621,2.73135707087672,3.86924756466241,6.22060799462546
Entertainment,42.822402250186784,100.0,15.66487452571746,4.71572347313986,1.57044285902638,0.6328650327419699
Music_combined,20.6373532262063,24.09907371932118,100.0,1.2395483536544099,0.34256609046449,0.20508890942282001
Video_game_combined,10.6173746276574,13.13502264659077,2.24425674297139,100.0,0.9058636307993599,0.75080589219406
Sport,49.96611088518368,14.53165243323844,2.06045818083231,3.0093533956893,100.0,8.54005693371289
Vehicle,98.63515312916113,7.1904127829560505,1.51464713715046,3.0625832223701703,10.486018641810919,100.0
